"input" "reason" "matches" "symbol" "organism.shortName" "name" "length" "tairShortDescription" "tairAliases" "secondaryIdentifier" "primaryIdentifier" "tairCuratorSummary" "class" "tairComputationalDescription"
"AT1G13608" "MATCH" "1" "AT1G13608" "A. thaliana" "" "747" "Defensin-like (DEFL) family protein" "" "locus:1009023090" "AT1G13608" "Encodes a defensin-like (DEFL) family protein." "Gene" "Defensin-like (DEFL) family protein;(source:Araport11)"
"AT5G05340" "MATCH" "1" "PRX52" "A. thaliana" "peroxidase 52" "2007" "Peroxidase superfamily protein" "PRX52" "locus:2153529" "AT5G05340" "Encodes a protein with sequence similarity to peroxidases that is involved in lignin biosynthesis. Loss of function mutations show abnormal development of xylem fibers and reduced levels of lignin biosynthetic enxymes." "Gene" "Peroxidase superfamily protein;(source:Araport11)"
"AT2G03440" "MATCH" "1" "NRP1" "A. thaliana" "nodulin-related protein 1" "1097" "nodulin-related protein 1" "ATNRP1, NRP1" "locus:2063788" "AT2G03440" "Induced at the transcriptional level by Pseudomonas syringae pv. tomato infection." "Gene" "nodulin-related protein 1;(source:Araport11)"
"AT1G22430" "MATCH" "1" "AT1G22430" "A. thaliana" "" "2817" "GroES-like zinc-binding dehydrogenase family protein" "" "locus:2009522" "AT1G22430" "" "Gene" "GroES-like zinc-binding dehydrogenase family protein;(source:Araport11)"
"AT2G25110" "MATCH" "1" "SDF2" "A. thaliana" "stromal cell-derived factor 2-like protein precursor" "2230" "stromal cell-derived factor 2-like protein precursor" "AtSDF2, ATSDL, SDF2" "locus:2040199" "AT2G25110" "Encodes an endoplasmic reticulum protein SDF2 (stromal-derived factor-2).  Forms a complex SDF2-ERdj3B-BiP that is required for the proper accumulation of the surface-exposed leucine-rich repeat receptor kinases EFR.  EFR is involved in PAMP (pathogen associated molecular patterns) triggered immunity." "Gene" "stromal cell-derived factor 2-like protein precursor;(source:Araport11)"
"AT4G37520" "MATCH" "1" "AT4G37520" "A. thaliana" "" "1750" "Peroxidase superfamily protein" "" "locus:2120051" "AT4G37520" "" "Gene" "Peroxidase superfamily protein;(source:Araport11)"
"AT5G20500" "MATCH" "1" "AT5G20500" "A. thaliana" "" "1432" "Glutaredoxin family protein" "" "locus:2149942" "AT5G20500" "" "Gene" "Glutaredoxin family protein;(source:Araport11)"
"AT4G36430" "MATCH" "1" "AT4G36430" "A. thaliana" "" "1649" "Peroxidase superfamily protein" "" "locus:2115335" "AT4G36430" "" "Gene" "Peroxidase superfamily protein;(source:Araport11)"
"AT3G56400" "MATCH" "1" "WRKY70" "A. thaliana" "WRKY DNA-binding protein 70" "1913" "WRKY DNA-binding protein 70" "ATWRKY70, WRKY70" "locus:2102539" "AT3G56400" "Member of WRKY Transcription Factor; Group III. Function as activator of SA-dependent defense genes and a repressor of JA-regulated genes. WRKY70-controlled suppression of  JA-signaling is partly executed by NPR1." "Gene" "WRKY DNA-binding protein 70;(source:Araport11)"
"AT1G55010" "MATCH" "1" "PDF1.5" "A. thaliana" "plant defensin 1.5" "616" "plant defensin 1.5" "PDF1.5" "locus:2011055" "AT1G55010" "Predicted to encode a PR (pathogenesis-related) protein.  Belongs to the plant defensin (PDF) family with the following members: At1g75830/PDF1.1, At5g44420/PDF1.2a, At2g26020/PDF1.2b, At5g44430/PDF1.2c, At2g26010/PDF1.3, At1g19610/PDF1.4, At1g55010/PDF1.5, At2g02120/PDF2.1, At2g02100/PDF2.2, At2g02130/PDF2.3, At1g61070/PDF2.4, At5g63660/PDF2.5, At2g02140/PDF2.6, At5g38330/PDF3.1 and At4g30070/PDF3.2." "Gene" "plant defensin 1.5;(source:Araport11)"
"AT5G41210" "MATCH" "1" "GSTT1" "A. thaliana" "glutathione S-transferase THETA 1" "1785" "glutathione S-transferase THETA 1" "ATGSTT1, GST10, GSTT1" "locus:2163096" "AT5G41210" "Encodes glutathione transferase belonging to the theta class of GSTs. Naming convention according to Wagner et al. (2002)." "Gene" "glutathione S-transferase THETA 1;(source:Araport11)"
"AT5G18650" "MATCH" "1" "AT5G18650" "A. thaliana" "" "3013" "CHY-type/CTCHY-type/RING-type Zinc finger protein" "MIEL1" "locus:2180074" "AT5G18650" "Encodes a RING-type E3 ubiquitin ligase that interacts with and ubiquitinates MYB30, leads to MYB30 proteasomal degradation and downregulation of its transcriptional activity.  Since MYB30 is a positive regulator of Arabidopsis HR and defence responses, MIEL1 is involved in the negative regulation of these processes. The mRNA is cell-to-cell mobile." "Gene" "CHY-type/CTCHY-type/RING-type Zinc finger protein;(source:Araport11)"
"AT5G66850" "MATCH" "1" "MAPKKK5" "A. thaliana" "mitogen-activated protein kinase kinase kinase 5" "3859" "mitogen-activated protein kinase kinase kinase 5" "MAPKKK5" "locus:2174969" "AT5G66850" "Encodes a member of the MEKK subfamily that functions redundantly with MAPKKK3 to activate MPK3/6 downstream of multiple pattern recognition receptors and confer resistance to both bacterial and fungal pathogens." "Gene" "mitogen-activated protein kinase kinase kinase 5;(source:Araport11)"
"AT3G21880" "MATCH" "1" "BBX10" "A. thaliana" "B-box domain protein 10" "2090" "B-box type zinc finger protein with CCT domain" "BBX10, COL12" "locus:2088748" "AT3G21880" "Encodes a substrate of the COP1/SPA E3 ubiquitin ligase. It is degraded in darkness and stabilized by white, red and blue light. Overexpression results in decreased apical dominance, increased branching and delayed flowering in long days. The latter phenotype is due to reduced levels of FT and dependent on the presence of CO (PMID:29187570)." "Gene" "B-box type zinc finger protein with CCT domain-containing protein;(source:Araport11)"
"AT1G67470" "MATCH" "1" "AT1G67470" "A. thaliana" "" "1739" "Protein kinase superfamily protein" "ZRK12" "locus:2008818" "AT1G67470" "" "Gene" "Protein kinase superfamily protein;(source:Araport11)"
"AT4G24580" "MATCH" "1" "REN1" "A. thaliana" "ROP1 ENHANCER 1" "6778" "Rho GTPase activation protein (RhoGAP) with PH domain" "REN1" "locus:2121865" "AT4G24580" "Encodes a Rho GTPase-activating protein that interacts with ROP1 (a Rho GTPase) and regulates pollen tube development. This protein can be observed at the apical tip of growing pollen tubes and on endocytic vesicles traveling to this region of the pollen tube." "Gene" "Rho GTPase activation protein (RhoGAP) with PH domain-containing protein;(source:Araport11)"
"AT5G24090" "MATCH" "1" "CHIA" "A. thaliana" "chitinase A" "1708" "chitinase A" "ATCHIA, CHIA, LYS1" "locus:2178702" "AT5G24090" "Chitinase A (class III) expressed exclusively under environmental stress conditions. Shown be a plant lysozyme involved in plant immunity." "Gene" "chitinase A;(source:Araport11)"
"AT1G12520" "MATCH" "1" "CCS" "A. thaliana" "copper chaperone for SOD1" "1909" "copper chaperone for SOD1" "ATCCS, AtHMP03, CCS" "locus:2034740" "AT1G12520" "Copper-zinc superoxide dismutase copper chaperone (delivers copper to the Cu-Zn superoxide dismutase). Localized to the chloroplast. Expressed in roots and shoots. Up-regulated in response to copper and senescence. The AtACC activates all three CuZnSOD activities located in three different subcellular compartments.  Contains three domains, central, ATX-1 like and C-terminal. ATX-1 like domain essential for the copper chaperone function of AtCCS in planta." "Gene" "copper chaperone for SOD1;(source:Araport11)"
"AT4G13540" "MATCH" "1" "AT4G13540" "A. thaliana" "" "1471" "" "ADR" "locus:2140822" "AT4G13540" "ADR is a peroxisome localized, myristoylated protein. It is expressed in flowers and plays a role in suppressing ROS accumulation in anthers. Overexpression results in reduced ROS, lower levels of NST1 and NST2 and, consequently alterations in lignification of the anther endothecium resulting in male sterility." "Gene" "golgin family A protein;(source:Araport11)"
"AT4G39830" "MATCH" "1" "AT4G39830" "A. thaliana" "" "2454" "Cupredoxin superfamily protein" "AO" "locus:2135242" "AT4G39830" "role in the degradation of ascorbate to (mono)dehydroascorbate" "Gene" "Cupredoxin superfamily protein;(source:Araport11)"
"AT1G22440" "MATCH" "1" "AT1G22440" "A. thaliana" "" "2822" "Zinc-binding alcohol dehydrogenase family protein" "" "locus:2009512" "AT1G22440" "" "Gene" "Zinc-binding alcohol dehydrogenase family protein;(source:Araport11)"
"AT3G42570" "MATCH" "1" "AT3G42570" "A. thaliana" "" "1331" "peroxidase family protein" "" "locus:2096484" "AT3G42570" "" "Gene" "peroxidase family protein;(source:Araport11)"
"AT1G21350" "MATCH" "1" "AT1G21350" "A. thaliana" "" "2357" "Thioredoxin superfamily protein" "" "locus:2027052" "AT1G21350" "" "Gene" "Thioredoxin superfamily protein;(source:Araport11)"
"AT2G41850" "MATCH" "1" "PGAZAT" "A. thaliana" "polygalacturonase abscission zone A. thaliana" "2588" "polygalacturonase abscission zone A. thaliana" "ADPG2, PGAZAT" "locus:2054396" "AT2G41850" "ADPG2." "Gene" "polygalacturonase ADPG2-like protein;(source:Araport11)"
"AT2G02120" "MATCH" "1" "PDF2.1" "A. thaliana" "" "874" "Scorpion toxin-like knottin superfamily protein" "LCR70, PDF2.1" "locus:2051648" "AT2G02120" "Predicted to encode a PR (pathogenesis-related) protein.  Belongs to the plant defensin (PDF) family with the following members: At1g75830/PDF1.1, At5g44420/PDF1.2a, At2g26020/PDF1.2b, At5g44430/PDF1.2c, At2g26010/PDF1.3, At1g19610/PDF1.4, At1g55010/PDF1.5, At2g02120/PDF2.1, At2g02100/PDF2.2, At2g02130/PDF2.3, At1g61070/PDF2.4, At5g63660/PDF2.5, At2g02140/PDF2.6, At5g38330/PDF3.1 and At4g30070/PDF3.2. Mediates ammonium metabolism by regulatingglutamine synthetase activity." "Gene" "Scorpion toxin-like knottin superfamily protein;(source:Araport11)"
"AT5G39580" "MATCH" "1" "AT5G39580" "A. thaliana" "" "2077" "Peroxidase superfamily protein" "PRX62" "locus:2164865" "AT5G39580" "Class III peroxidase cell wall-targeted protein localized to the micropylar endosperm facing the radicle. Involved in seed germination." "Gene" "Peroxidase superfamily protein;(source:Araport11)"
"AT4G37530" "MATCH" "1" "AT4G37530" "A. thaliana" "" "1706" "Peroxidase superfamily protein" "" "locus:2120061" "AT4G37530" "" "Gene" "Peroxidase superfamily protein;(source:Araport11)"
"AT4G29920" "MATCH" "1" "AT4G29920" "A. thaliana" "" "3689" "Double Clp-N motif-containing P-loop nucleoside triphosphate hydrolases superfamily protein" "AtHSPR, SMXL4" "locus:2123944" "AT4G29920" "Encodes a member of an eight-gene family (SMAX1 and SMAX1-like) that has weak similarity to AtHSP101, a ClpB chaperonin required for thermotolerance. Loss of function mutants show increased sensitivity to salt stress and drought." "Gene" "Double Clp-N motif-containing P-loop nucleoside triphosphate hydrolases superfamily protein;(source:Araport11)"
"AT4G02520" "MATCH" "1" "GSTF2" "A. thaliana" "glutathione S-transferase PHI 2" "1691" "glutathione S-transferase PHI 2" "ATGSTF2, ATPM24, ATPM24.1, GST2, GSTF2" "locus:2132308" "AT4G02520" "Encodes glutathione transferase belonging to the phi class of GSTs. Naming convention according to Wagner et al. (2002).  The expression of this gene is upregulated by herbicide safeners such as benoxacor and fenclorim." "Gene" "glutathione S-transferase PHI 2;(source:Araport11)"
"AT1G10670" "MATCH" "1" "ACLA-1" "A. thaliana" "ATP-citrate lyase A-1" "3152" "ATP-citrate lyase A-1" "ACLA-1" "locus:2019943" "AT1G10670" "One of the three genes encoding subunit A of the trimeric protein ATP Citrate Lyase.  Antisense ACLA-1 plants cause a reduction in cytosolic acetyl-CoA metabolism and have upregulation of stress-related genes and down-regulation of primary metabolism and growth genes, suggesting the mutation restricts normal growth and developmental processes and puts the plant into a state of stress." "Gene" "ATP-citrate lyase A-1;(source:Araport11)"
"AT5G40490" "MATCH" "1" "AT5G40490" "A. thaliana" "" "2432" "RNA-binding (RRM/RBD/RNP motifs) family protein" "HLP1, RBGD5" "locus:2168848" "AT5G40490" "HLP1 is a member of the conserved hnRNP A/B family and contains RNA Recognition Motifs (RRM).It binds mRNA and appears to be involved in targeting alternative polyadenylation (APA). APA targets include genes involved in flowering. Loss of HLP1 function results causes late flowering under long and short day conditions. This phenotype is suppressed by loss of FLC." "Gene" "RNA-binding (RRM/RBD/RNP motifs) family protein;(source:Araport11)"
"AT1G73805" "MATCH" "1" "SARD1" "A. thaliana" "SAR Deficient 1" "4459" "Calmodulin binding protein-like" "SARD1" "locus:505006222" "AT1G73805" "Encodes SAR Deficient 1 (SARD1), a key regulator for ICS1 (Isochorismate Synthase 1) induction and salicylic acid (SA) synthesis." "Gene" "Calmodulin binding protein-like protein;(source:Araport11)"
"AT5G40370" "MATCH" "1" "GRXC2" "A. thaliana" "glutaredoxin C2" "1910" "Glutaredoxin family protein" "AtGRXC2, GRX370, GRXC2" "locus:2170593" "AT5G40370" "" "Gene" "Glutaredoxin family protein;(source:Araport11)"
"AT1G09240" "MATCH" "1" "NAS3" "A. thaliana" "nicotianamine synthase 3" "1403" "nicotianamine synthase 3" "ATNAS3, NAS3" "locus:2195301" "AT1G09240" "Encodes a nicotianamine synthase." "Gene" "nicotianamine synthase 3;(source:Araport11)"
"AT5G64100" "MATCH" "1" "AT5G64100" "A. thaliana" "" "1681" "Peroxidase superfamily protein" "PRX69" "locus:2164426" "AT5G64100" "Class III peroxidase cell wall-targeted protein localized to the micropylar endosperm facing the radicle. Involved in seed germination." "Gene" "Peroxidase superfamily protein;(source:Araport11)"
"AT3G21550" "MATCH" "1" "DMP2" "A. thaliana" "DUF679 domain membrane protein 2" "980" "DUF679 domain membrane protein 2" "AtDMP2, DMP2" "locus:2089865" "AT3G21550" "" "Gene" "transmembrane protein, putative (DUF679 domain membrane protein 2);(source:Araport11)"
"AT5G62165" "MATCH" "1" "AGL42" "A. thaliana" "AGAMOUS-like 42" "3962" "AGAMOUS-like 42" "AGL42, FYF" "locus:505006709" "AT5G62165" "Encodes a MADS box transcription factor. Expressed in quiescent center. Involved in floral transition." "Gene" "AGAMOUS-like 42;(source:Araport11)"
"AT2G35380" "MATCH" "1" "AT2G35380" "A. thaliana" "" "1499" "Peroxidase superfamily protein" "" "locus:2062420" "AT2G35380" "" "Gene" "Peroxidase superfamily protein;(source:Araport11)"
"AT3G22400" "MATCH" "1" "LOX5" "A. thaliana" "" "4624" "PLAT/LH2 domain-containing lipoxygenase family protein" "ATLOX5, LOX5" "locus:2087837" "AT3G22400" "Encodes lipoxygenase5 (LOX5). LOX5 activity in roots facilitates green peach aphid colonization of Arabidopsis foliage by promoting green peach aphid feeding from sieve element and water consumption from xylem." "Gene" "PLAT/LH2 domain-containing lipoxygenase family protein;(source:Araport11)"
"AT5G18407" "MATCH" "1" "AT5G18407" "A. thaliana" "" "412" "Defensin-like (DEFL) family protein" "" "locus:1009023394" "AT5G18407" "Encodes a defensin-like (DEFL) family protein." "Gene" "Defensin-like (DEFL) family protein;(source:Araport11)"
"AT4G11230" "MATCH" "1" "AT4G11230" "A. thaliana" "" "5155" "Riboflavin synthase-like superfamily protein" "RbohI" "locus:2128248" "AT4G11230" "NADPH-oxidase RbohI is expressed highly in seeds and roots. Mutants have inreased sensitivity to osmotic stress suggesting a role in mediating cellular response to stress in roots." "Gene" "Riboflavin synthase-like superfamily protein;(source:Araport11)"
"AT1G22770" "MATCH" "1" "GI" "A. thaliana" "GIGANTEA" "6040" "gigantea protein (GI)" "FB, GI" "locus:2199685" "AT1G22770" "Together with CONSTANTS (CO) and FLOWERING LOCUS T (FT), GIGANTEA promotes flowering under long days in a circadian clock-controlled flowering pathway. GI acts earlier than CO and FT in the pathway by increasing CO and FT mRNA abundance. Located in the nucleus. Regulates several developmental  processes, including photoperiod-mediated flowering, phytochrome B signaling,  circadian clock, carbohydrate metabolism, and cold stress response.  The gene's transcription is controlled by the circadian clock and it is post-transcriptionally regulated by light and dark. Forms a complex with FKF1 on the CO promoter to regulate CO expression. The mRNA is cell-to-cell mobile." "Gene" "gigantea protein (GI);(source:Araport11)"
"AT1G19250" "MATCH" "1" "FMO1" "A. thaliana" "flavin-dependent monooxygenase 1" "2720" "flavin-dependent monooxygenase 1" "FMO1" "locus:2202155" "AT1G19250" "FMO1 is required for full expression of TIR-NB-LRR conditioned resistance to avirulent pathogens and for basal resistance to invasive virulent pathogens. Functions in an EDS1-regulated but SA-independent mechanism that promotes resistance and cell death at pathogen infection sites.  FMO1 functions as a pipecolate N-hydroxylase and catalyzes the biochemical conversion of pipecolic acid to N-hydroxypipecolic acid (NHP). NHP systemically accumulates in the plant foliage and induces systemic acquired resistance to pathogen infection." "Gene" "flavin-dependent monooxygenase 1;(source:Araport11)"
"AT5G06770" "MATCH" "1" "AT5G06770" "A. thaliana" "" "2310" "KH domain-containing protein / zinc finger (CCCH type) family protein" "KHZ2" "locus:2170169" "AT5G06770" "KHZ2  is a CCCH zinc-finger and KH domain protein belonging to the VII subfamily. It is expressed throughout the plant. Highly similar to KHZ1.Double mutants with khz1 are  late flowering. Overexpression leads to increased rates of leaf senescence." "Gene" "KH domain-containing protein / zinc finger (CCCH type) family protein;(source:Araport11)"
"AT2G45180" "MATCH" "1" "AT2G45180" "A. thaliana" "" "970" "Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein" "DRN1" "locus:2050901" "AT2G45180" "nsLTP family-related gene. Expression is strongly suppressed by bacterial pathogens. Mutants are more susceptible to pathogens and abiotic stressors suggesting a function in basal stress response." "Gene" "Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein;(source:Araport11)"
"AT3G10890" "MATCH" "1" "AT3G10890" "A. thaliana" "" "1669" "Glycosyl hydrolase superfamily protein" "MAN3, XCD1" "locus:2103262" "AT3G10890" "Encodes an endo beta mannanase that is localized to the apoplast and involved in glutathione mediated cadmium tolerance." "Gene" "Glycosyl hydrolase superfamily protein;(source:Araport11)"
"AT3G29160" "MATCH" "1" "KIN11" "A. thaliana" "SNF1 kinase homolog 11" "3486" "SNF1 kinase homolog 11" "AKIN11, ATKIN11, KIN11, SNRK1.2" "locus:2094672" "AT3G29160" "encodes a SNF1-related protein kinase that physically interacts with SCF subunit SKP1/ASK1 and 20S proteosome subunit PAD1.  It has also been shown to interact with the WD protein PDL1." "Gene" "SNF1 kinase homolog 11;(source:Araport11)"
"AT2G02130" "MATCH" "1" "LCR68" "A. thaliana" "low-molecular-weight cysteine-rich 68" "810" "low-molecular-weight cysteine-rich 68" "LCR68, PDF2.3" "locus:2051638" "AT2G02130" "Predicted to encode a PR (pathogenesis-related) protein.  Belongs to the plant defensin (PDF) family with the following members: At1g75830/PDF1.1, At5g44420/PDF1.2a, At2g26020/PDF1.2b, At5g44430/PDF1.2c, At2g26010/PDF1.3, At1g19610/PDF1.4, At1g55010/PDF1.5, At2g02120/PDF2.1, At2g02100/PDF2.2, At2g02130/PDF2.3, At1g61070/PDF2.4, At5g63660/PDF2.5, At2g02140/PDF2.6, At5g38330/PDF3.1 and At4g30070/PDF3.2. The mRNA is cell-to-cell mobile." "Gene" "low-molecular-weight cysteine-rich 68;(source:Araport11)"
"AT5G44973" "MATCH" "1" "AT5G44973" "A. thaliana" "" "655" "" "" "locus:1009023427" "AT5G44973" "Encodes a defensin-like (DEFL) family protein." "Gene" "defensin-like protein;(source:Araport11)"
"AT2G23070" "MATCH" "1" "AT2G23070" "A. thaliana" "" "3257" "Protein kinase superfamily protein" "CKA4, cpCK2, pCK2" "locus:2045339" "AT2G23070" "Encodes a chloroplast localized subunit of casien kinase4. Functions reduntantly with other alpha subunits (1, 2,and 3) in ABA mediated suppression of seed germination, lateral root development and flowering time." "Gene" "Protein kinase superfamily protein;(source:Araport11)"
"AT5G09805" "MATCH" "1" "IDL3" "A. thaliana" "inflorescence deficient in abscission (IDA)-like 3" "743" "inflorescence deficient in abscission (IDA)-like 3" "IDL3" "locus:4010713951" "AT5G09805" "Similar to Inflorescence deficient in abscission (IDA). Involved in floral organ abscission." "Gene" "inflorescence deficient in abscission (IDA)-like 3;(source:Araport11)"
"AT1G51090" "MATCH" "1" "AT1G51090" "A. thaliana" "" "1284" "Heavy metal transport/detoxification superfamily protein " "AtHMAD1, AtHMP09" "locus:2026042" "AT1G51090" "Heavy metal associated domain containing protein involved in plant immunity.Mutants show an increase in root length under NO stress and reduction in root length under H2O2 stress conditions. Mutants show increases in defense responses to pathogens including hypersensitive lesions, increased resistance and induction of SAR genes." "Gene" "Heavy metal transport/detoxification superfamily protein;(source:Araport11)"
